year,quarter,region,age_group,sex,value,unit,source
2556,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,หญิง,3336.14,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,รวม,7416.14,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,ชาย,3986.27,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,หญิง,3429.87,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ ,50-59 ปี,รวม,7452.21,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ ,50-59 ปี,ชาย,4018.16,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ ,50-59 ปี,หญิง,3434.05,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ทั่วประเทศ ,50-59 ปี,รวม,7204.70,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ทั่วประเทศ ,50-59 ปี,ชาย,3919.80,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ทั่วประเทศ ,50-59 ปี,หญิง,3284.90,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,รวม,7290.70,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,ชาย,3972.90,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,หญิง,3317.70,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,รวม,7484.20,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,ชาย,4024.90,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,หญิง,3459.30,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ทั่วประเทศ ,50-59 ปี,รวม,7447.90,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ทั่วประเทศ ,50-59 ปี,ชาย,4021.00,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ทั่วประเทศ ,50-59 ปี,หญิง,3426.90,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ทั่วประเทศ ,50-59 ปี,รวม,7361.77,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ทั่วประเทศ ,50-59 ปี,ชาย,4007.70,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ทั่วประเทศ ,50-59 ปี,หญิง,3354.07,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,รวม,7449.53,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,ชาย,4043.79,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,หญิง,3405.74,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,รวม,7666.13,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,ชาย,4111.94,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,หญิง,3554.18,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ทั่วประเทศ ,50-59 ปี,รวม,7672.99,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ทั่วประเทศ ,50-59 ปี,ชาย,4107.49,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 4,ทั่วประเทศ ,50-59 ปี,หญิง,3565.49,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ทั่วประเทศ ,50-59 ปี,รวม,7568.35,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ทั่วประเทศ ,50-59 ปี,ชาย,4090.09,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ทั่วประเทศ ,50-59 ปี,หญิง,3478.26,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,รวม,7517.62,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,ชาย,4079.21,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,หญิง,3438.41,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,รวม,7774.45,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,ชาย,4132.34,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,หญิง,3642.11,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ทั่วประเทศ ,50-59 ปี,รวม,7639.36,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ทั่วประเทศ ,50-59 ปี,ชาย,4129.65,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ทั่วประเทศ ,50-59 ปี,หญิง,3509.71,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ทั่วประเทศ ,50-59 ปี,รวม,7656.51,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ทั่วประเทศ ,50-59 ปี,ชาย,4142.29,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ทั่วประเทศ ,50-59 ปี,หญิง,3514.23,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,รวม,7717.94,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,ชาย,4167.16,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ทั่วประเทศ ,50-59 ปี,หญิง,3550.78,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,รวม,7822.92,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ทั่วประเทศ ,50-59 ปี,ชาย,4206.40,พันคน,สำนักงานสถิติแห่งชาติ
