year,quarter,region,area,level_of_edu,value,unit,source
2561,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,ต่ำกว่าประถมศึกษา,5082.78,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,ประถมศึกษา,5311.88,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,มัธยมศึกษาตอนต้น,3597.64,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),2608.87,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),606.78,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),1.17,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการ),1575.71,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),951.60,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),376.25,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,อื่นๆ,77.60,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,ไม่ทราบ,76.09,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,รวม,20674.14,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,ไม่มีการศึกษา,671.08,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,ต่ำกว่าประถมศึกษา,4817.23,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,ประถมศึกษา,5326.31,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,มัธยมศึกษาตอนต้น,3536.85,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),2674.50,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),574.89,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),1.70,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการ),1541.09,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),976.04,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),385.72,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ทั่วประเทศ,นอกเขตเทศบาล,อื่นๆ,64.57,พันคน,สำนักงานสถิติแห่งชาติ
